# primary-region.bin: 4113 of 7562 frames fail the frame CRC
frame	start	end	stored_crc	computed_crc	dummy
2962	0x037C64	0x037CB0	0xFFFF	0xAA2B	0xFF
2963	0x037CB1	0x037CFD	0xFFFF	0xAA2B	0xFF
2964	0x037CFE	0x037D4A	0xFFFF	0xAA2B	0xFF
2965	0x037D4B	0x037D97	0xFFFF	0xAA2B	0xFF
2966	0x037D98	0x037DE4	0xFFFF	0xAA2B	0xFF
2967	0x037DE5	0x037E31	0xFFFF	0xAA2B	0xFF
2968	0x037E32	0x037E7E	0xFFFF	0xAA2B	0xFF
2969	0x037E7F	0x037ECB	0xFFFF	0xAA2B	0xFF
2970	0x037ECC	0x037F18	0xFFFF	0xAA2B	0xFF
2971	0x037F19	0x037F65	0xFFFF	0xAA2B	0xFF
2972	0x037F66	0x037FB2	0xFFFF	0xAA2B	0xFF
2973	0x037FB3	0x037FFF	0xFFFF	0xAA2B	0xFF
2974	0x038000	0x03804C	0xFFFF	0xAA2B	0xFF
2975	0x03804D	0x038099	0xFFFF	0xAA2B	0xFF
2976	0x03809A	0x0380E6	0xFFFF	0xAA2B	0xFF
2977	0x0380E7	0x038133	0xFFFF	0xAA2B	0xFF
2978	0x038134	0x038180	0xFFFF	0xAA2B	0xFF
2979	0x038181	0x0381CD	0xFFFF	0xAA2B	0xFF
2980	0x0381CE	0x03821A	0xFFFF	0xAA2B	0xFF
2981	0x03821B	0x038267	0xFFFF	0xAA2B	0xFF
2982	0x038268	0x0382B4	0xFFFF	0xAA2B	0xFF
2983	0x0382B5	0x038301	0xFFFF	0xAA2B	0xFF
2984	0x038302	0x03834E	0xFFFF	0xAA2B	0xFF
2985	0x03834F	0x03839B	0xFFFF	0xAA2B	0xFF
2986	0x03839C	0x0383E8	0xFFFF	0xAA2B	0xFF
2987	0x0383E9	0x038435	0xFFFF	0xAA2B	0xFF
2988	0x038436	0x038482	0xFFFF	0xAA2B	0xFF
2989	0x038483	0x0384CF	0xFFFF	0xAA2B	0xFF
2990	0x0384D0	0x03851C	0xFFFF	0xAA2B	0xFF
2991	0x03851D	0x038569	0xFFFF	0xAA2B	0xFF
2992	0x03856A	0x0385B6	0xFFFF	0xAA2B	0xFF
2993	0x0385B7	0x038603	0xFFFF	0xAA2B	0xFF
2994	0x038604	0x038650	0xFFFF	0xAA2B	0xFF
2995	0x038651	0x03869D	0xFFFF	0xAA2B	0xFF
2996	0x03869E	0x0386EA	0xFFFF	0xAA2B	0xFF
2997	0x0386EB	0x038737	0xFFFF	0xAA2B	0xFF
2998	0x038738	0x038784	0xFFFF	0xAA2B	0xFF
2999	0x038785	0x0387D1	0xFFFF	0xAA2B	0xFF
3000	0x0387D2	0x03881E	0xFFFF	0xAA2B	0xFF
3001	0x03881F	0x03886B	0xFFFF	0xAA2B	0xFF
3002	0x03886C	0x0388B8	0xFFFF	0xAA2B	0xFF
3003	0x0388B9	0x038905	0xFFFF	0xAA2B	0xFF
3004	0x038906	0x038952	0xFFFF	0xAA2B	0xFF
3005	0x038953	0x03899F	0xFFFF	0xAA2B	0xFF
3006	0x0389A0	0x0389EC	0xFFFF	0xAA2B	0xFF
3007	0x0389ED	0x038A39	0xFFFF	0xAA2B	0xFF
3008	0x038A3A	0x038A86	0xFFFF	0xAA2B	0xFF
3009	0x038A87	0x038AD3	0xFFFF	0xAA2B	0xFF
3010	0x038AD4	0x038B20	0xFFFF	0xAA2B	0xFF
3011	0x038B21	0x038B6D	0xFFFF	0xAA2B	0xFF
3012	0x038B6E	0x038BBA	0xFFFF	0xAA2B	0xFF
3013	0x038BBB	0x038C07	0xFFFF	0xAA2B	0xFF
3014	0x038C08	0x038C54	0xFFFF	0xAA2B	0xFF
3015	0x038C55	0x038CA1	0xFFFF	0xAA2B	0xFF
3016	0x038CA2	0x038CEE	0xFFFF	0xAA2B	0xFF
3017	0x038CEF	0x038D3B	0xFFFF	0xAA2B	0xFF
3018	0x038D3C	0x038D88	0xFFFF	0xAA2B	0xFF
3019	0x038D89	0x038DD5	0xFFFF	0xAA2B	0xFF
3020	0x038DD6	0x038E22	0xFFFF	0xAA2B	0xFF
3021	0x038E23	0x038E6F	0xFFFF	0xAA2B	0xFF
3022	0x038E70	0x038EBC	0xFFFF	0xAA2B	0xFF
3023	0x038EBD	0x038F09	0xFFFF	0xAA2B	0xFF
3024	0x038F0A	0x038F56	0xFFFF	0xAA2B	0xFF
3025	0x038F57	0x038FA3	0xFFFF	0xAA2B	0xFF
3026	0x038FA4	0x038FF0	0xFFFF	0xAA2B	0xFF
3027	0x038FF1	0x03903D	0xFFFF	0xAA2B	0xFF
3028	0x03903E	0x03908A	0xFFFF	0xAA2B	0xFF
3029	0x03908B	0x0390D7	0xFFFF	0xAA2B	0xFF
3030	0x0390D8	0x039124	0xFFFF	0xAA2B	0xFF
3031	0x039125	0x039171	0xFFFF	0xAA2B	0xFF
3032	0x039172	0x0391BE	0xFFFF	0xAA2B	0xFF
3033	0x0391BF	0x03920B	0xFFFF	0xAA2B	0xFF
3034	0x03920C	0x039258	0xFFFF	0xAA2B	0xFF
3035	0x039259	0x0392A5	0xFFFF	0xAA2B	0xFF
3036	0x0392A6	0x0392F2	0xFFFF	0xAA2B	0xFF
3037	0x0392F3	0x03933F	0xFFFF	0xAA2B	0xFF
3038	0x039340	0x03938C	0xFFFF	0xAA2B	0xFF
3039	0x03938D	0x0393D9	0xFFFF	0xAA2B	0xFF
3040	0x0393DA	0x039426	0xFFFF	0xAA2B	0xFF
3041	0x039427	0x039473	0xFFFF	0xAA2B	0xFF
3042	0x039474	0x0394C0	0xFFFF	0xAA2B	0xFF
3043	0x0394C1	0x03950D	0xFFFF	0xAA2B	0xFF
3044	0x03950E	0x03955A	0xFFFF	0xAA2B	0xFF
3045	0x03955B	0x0395A7	0xFFFF	0xAA2B	0xFF
3046	0x0395A8	0x0395F4	0xFFFF	0xAA2B	0xFF
3047	0x0395F5	0x039641	0xFFFF	0xAA2B	0xFF
3048	0x039642	0x03968E	0xFFFF	0xAA2B	0xFF
3049	0x03968F	0x0396DB	0xFFFF	0xAA2B	0xFF
3050	0x0396DC	0x039728	0xFFFF	0xAA2B	0xFF
3051	0x039729	0x039775	0xFFFF	0xAA2B	0xFF
3052	0x039776	0x0397C2	0xFFFF	0xAA2B	0xFF
3053	0x0397C3	0x03980F	0xFFFF	0xAA2B	0xFF
3054	0x039810	0x03985C	0xFFFF	0xAA2B	0xFF
3055	0x03985D	0x0398A9	0xFFFF	0xAA2B	0xFF
3056	0x0398AA	0x0398F6	0xFFFF	0xAA2B	0xFF
3057	0x0398F7	0x039943	0xFFFF	0xAA2B	0xFF
3058	0x039944	0x039990	0xFFFF	0xAA2B	0xFF
3059	0x039991	0x0399DD	0xFFFF	0xAA2B	0xFF
3060	0x0399DE	0x039A2A	0xFFFF	0xAA2B	0xFF
3061	0x039A2B	0x039A77	0xFFFF	0xAA2B	0xFF
3062	0x039A78	0x039AC4	0xFFFF	0xAA2B	0xFF
3063	0x039AC5	0x039B11	0xFFFF	0xAA2B	0xFF
3064	0x039B12	0x039B5E	0xFFFF	0xAA2B	0xFF
3065	0x039B5F	0x039BAB	0xFFFF	0xAA2B	0xFF
3066	0x039BAC	0x039BF8	0xFFFF	0xAA2B	0xFF
3067	0x039BF9	0x039C45	0xFFFF	0xAA2B	0xFF
3068	0x039C46	0x039C92	0xFFFF	0xAA2B	0xFF
3069	0x039C93	0x039CDF	0xFFFF	0xAA2B	0xFF
3070	0x039CE0	0x039D2C	0xFFFF	0xAA2B	0xFF
3071	0x039D2D	0x039D79	0xFFFF	0xAA2B	0xFF
3072	0x039D7A	0x039DC6	0xFFFF	0xAA2B	0xFF
3073	0x039DC7	0x039E13	0xFFFF	0xAA2B	0xFF
3074	0x039E14	0x039E60	0xFFFF	0xAA2B	0xFF
3075	0x039E61	0x039EAD	0xFFFF	0xAA2B	0xFF
3076	0x039EAE	0x039EFA	0xFFFF	0xAA2B	0xFF
3077	0x039EFB	0x039F47	0xFFFF	0xAA2B	0xFF
3078	0x039F48	0x039F94	0xFFFF	0xAA2B	0xFF
3079	0x039F95	0x039FE1	0xFFFF	0xAA2B	0xFF
3080	0x039FE2	0x03A02E	0xFFFF	0xAA2B	0xFF
3081	0x03A02F	0x03A07B	0xFFFF	0xAA2B	0xFF
3082	0x03A07C	0x03A0C8	0xFFFF	0xAA2B	0xFF
3083	0x03A0C9	0x03A115	0xFFFF	0xAA2B	0xFF
3084	0x03A116	0x03A162	0xFFFF	0xAA2B	0xFF
3085	0x03A163	0x03A1AF	0xFFFF	0xAA2B	0xFF
3086	0x03A1B0	0x03A1FC	0xFFFF	0xAA2B	0xFF
3087	0x03A1FD	0x03A249	0xFFFF	0xAA2B	0xFF
3088	0x03A24A	0x03A296	0xFFFF	0xAA2B	0xFF
3089	0x03A297	0x03A2E3	0xFFFF	0xAA2B	0xFF
3090	0x03A2E4	0x03A330	0xFFFF	0xAA2B	0xFF
3091	0x03A331	0x03A37D	0xFFFF	0xAA2B	0xFF
3092	0x03A37E	0x03A3CA	0xFFFF	0xAA2B	0xFF
3093	0x03A3CB	0x03A417	0xFFFF	0xAA2B	0xFF
3094	0x03A418	0x03A464	0xFFFF	0xAA2B	0xFF
3095	0x03A465	0x03A4B1	0xFFFF	0xAA2B	0xFF
3096	0x03A4B2	0x03A4FE	0xFFFF	0xAA2B	0xFF
3097	0x03A4FF	0x03A54B	0xFFFF	0xAA2B	0xFF
3098	0x03A54C	0x03A598	0xFFFF	0xAA2B	0xFF
3099	0x03A599	0x03A5E5	0xFFFF	0xAA2B	0xFF
3100	0x03A5E6	0x03A632	0xFFFF	0xAA2B	0xFF
3101	0x03A633	0x03A67F	0xFFFF	0xAA2B	0xFF
3102	0x03A680	0x03A6CC	0xFFFF	0xAA2B	0xFF
3103	0x03A6CD	0x03A719	0xFFFF	0xAA2B	0xFF
3104	0x03A71A	0x03A766	0xFFFF	0xAA2B	0xFF
3105	0x03A767	0x03A7B3	0xFFFF	0xAA2B	0xFF
3106	0x03A7B4	0x03A800	0xFFFF	0xAA2B	0xFF
3107	0x03A801	0x03A84D	0xFFFF	0xAA2B	0xFF
3108	0x03A84E	0x03A89A	0xFFFF	0xAA2B	0xFF
3109	0x03A89B	0x03A8E7	0xFFFF	0xAA2B	0xFF
3110	0x03A8E8	0x03A934	0xFFFF	0xAA2B	0xFF
3111	0x03A935	0x03A981	0xFFFF	0xAA2B	0xFF
3112	0x03A982	0x03A9CE	0xFFFF	0xAA2B	0xFF
3113	0x03A9CF	0x03AA1B	0xFFFF	0xAA2B	0xFF
3114	0x03AA1C	0x03AA68	0xFFFF	0xAA2B	0xFF
3115	0x03AA69	0x03AAB5	0xFFFF	0xAA2B	0xFF
3116	0x03AAB6	0x03AB02	0xFFFF	0xAA2B	0xFF
3117	0x03AB03	0x03AB4F	0xFFFF	0xAA2B	0xFF
3118	0x03AB50	0x03AB9C	0xFFFF	0xAA2B	0xFF
3119	0x03AB9D	0x03ABE9	0xFFFF	0xAA2B	0xFF
3120	0x03ABEA	0x03AC36	0xFFFF	0xAA2B	0xFF
3121	0x03AC37	0x03AC83	0xFFFF	0xAA2B	0xFF
3122	0x03AC84	0x03ACD0	0xFFFF	0xAA2B	0xFF
3123	0x03ACD1	0x03AD1D	0xFFFF	0xAA2B	0xFF
3124	0x03AD1E	0x03AD6A	0xFFFF	0xAA2B	0xFF
3125	0x03AD6B	0x03ADB7	0xFFFF	0xAA2B	0xFF
3126	0x03ADB8	0x03AE04	0xFFFF	0xAA2B	0xFF
3127	0x03AE05	0x03AE51	0xFFFF	0xAA2B	0xFF
3128	0x03AE52	0x03AE9E	0xFFFF	0xAA2B	0xFF
3129	0x03AE9F	0x03AEEB	0xFFFF	0xAA2B	0xFF
3130	0x03AEEC	0x03AF38	0xFFFF	0xAA2B	0xFF
3131	0x03AF39	0x03AF85	0xFFFF	0xAA2B	0xFF
3132	0x03AF86	0x03AFD2	0xFFFF	0xAA2B	0xFF
3133	0x03AFD3	0x03B01F	0xFFFF	0xAA2B	0xFF
3134	0x03B020	0x03B06C	0xFFFF	0xAA2B	0xFF
3135	0x03B06D	0x03B0B9	0xFFFF	0xAA2B	0xFF
3136	0x03B0BA	0x03B106	0xFFFF	0xAA2B	0xFF
3137	0x03B107	0x03B153	0xFFFF	0xAA2B	0xFF
3138	0x03B154	0x03B1A0	0xFFFF	0xAA2B	0xFF
3139	0x03B1A1	0x03B1ED	0xFFFF	0xAA2B	0xFF
3140	0x03B1EE	0x03B23A	0xFFFF	0xAA2B	0xFF
3141	0x03B23B	0x03B287	0xFFFF	0xAA2B	0xFF
3142	0x03B288	0x03B2D4	0xFFFF	0xAA2B	0xFF
3143	0x03B2D5	0x03B321	0xFFFF	0xAA2B	0xFF
3144	0x03B322	0x03B36E	0xFFFF	0xAA2B	0xFF
3145	0x03B36F	0x03B3BB	0xFFFF	0xAA2B	0xFF
3146	0x03B3BC	0x03B408	0xFFFF	0xAA2B	0xFF
3147	0x03B409	0x03B455	0xFFFF	0xAA2B	0xFF
3148	0x03B456	0x03B4A2	0xFFFF	0xAA2B	0xFF
3149	0x03B4A3	0x03B4EF	0xFFFF	0xAA2B	0xFF
3150	0x03B4F0	0x03B53C	0xFFFF	0xAA2B	0xFF
3151	0x03B53D	0x03B589	0xFFFF	0xAA2B	0xFF
3152	0x03B58A	0x03B5D6	0xFFFF	0xAA2B	0xFF
3153	0x03B5D7	0x03B623	0xFFFF	0xAA2B	0xFF
3154	0x03B624	0x03B670	0xFFFF	0xAA2B	0xFF
3155	0x03B671	0x03B6BD	0xFFFF	0xAA2B	0xFF
3156	0x03B6BE	0x03B70A	0xFFFF	0xAA2B	0xFF
3157	0x03B70B	0x03B757	0xFFFF	0xAA2B	0xFF
3158	0x03B758	0x03B7A4	0xFFFF	0xAA2B	0xFF
3159	0x03B7A5	0x03B7F1	0xFFFF	0xAA2B	0xFF
3160	0x03B7F2	0x03B83E	0xFFFF	0xAA2B	0xFF
3161	0x03B83F	0x03B88B	0xFFFF	0xAA2B	0xFF
3162	0x03B88C	0x03B8D8	0xFFFF	0xAA2B	0xFF
3163	0x03B8D9	0x03B925	0xFFFF	0xAA2B	0xFF
3164	0x03B926	0x03B972	0xFFFF	0xAA2B	0xFF
3165	0x03B973	0x03B9BF	0xFFFF	0xAA2B	0xFF
3166	0x03B9C0	0x03BA0C	0xFFFF	0xAA2B	0xFF
3167	0x03BA0D	0x03BA59	0xFFFF	0xAA2B	0xFF
3168	0x03BA5A	0x03BAA6	0xFFFF	0xAA2B	0xFF
3169	0x03BAA7	0x03BAF3	0xFFFF	0xAA2B	0xFF
3170	0x03BAF4	0x03BB40	0xFFFF	0xAA2B	0xFF
3171	0x03BB41	0x03BB8D	0xFFFF	0xAA2B	0xFF
3172	0x03BB8E	0x03BBDA	0xFFFF	0xAA2B	0xFF
3173	0x03BBDB	0x03BC27	0xFFFF	0xAA2B	0xFF
3174	0x03BC28	0x03BC74	0xFFFF	0xAA2B	0xFF
3175	0x03BC75	0x03BCC1	0xFFFF	0xAA2B	0xFF
3176	0x03BCC2	0x03BD0E	0xFFFF	0xAA2B	0xFF
3177	0x03BD0F	0x03BD5B	0xFFFF	0xAA2B	0xFF
3178	0x03BD5C	0x03BDA8	0xFFFF	0xAA2B	0xFF
3179	0x03BDA9	0x03BDF5	0xFFFF	0xAA2B	0xFF
3180	0x03BDF6	0x03BE42	0xFFFF	0xAA2B	0xFF
3181	0x03BE43	0x03BE8F	0xFFFF	0xAA2B	0xFF
3182	0x03BE90	0x03BEDC	0xFFFF	0xAA2B	0xFF
3183	0x03BEDD	0x03BF29	0xFFFF	0xAA2B	0xFF
3184	0x03BF2A	0x03BF76	0xFFFF	0xAA2B	0xFF
3185	0x03BF77	0x03BFC3	0xFFFF	0xAA2B	0xFF
3186	0x03BFC4	0x03C010	0xFFFF	0xAA2B	0xFF
3187	0x03C011	0x03C05D	0xFFFF	0xAA2B	0xFF
3188	0x03C05E	0x03C0AA	0xFFFF	0xAA2B	0xFF
3189	0x03C0AB	0x03C0F7	0xFFFF	0xAA2B	0xFF
3190	0x03C0F8	0x03C144	0xFFFF	0xAA2B	0xFF
3191	0x03C145	0x03C191	0xFFFF	0xAA2B	0xFF
3192	0x03C192	0x03C1DE	0xFFFF	0xAA2B	0xFF
3193	0x03C1DF	0x03C22B	0xFFFF	0xAA2B	0xFF
3194	0x03C22C	0x03C278	0xFFFF	0xAA2B	0xFF
3195	0x03C279	0x03C2C5	0xFFFF	0xAA2B	0xFF
3196	0x03C2C6	0x03C312	0xFFFF	0xAA2B	0xFF
3197	0x03C313	0x03C35F	0xFFFF	0xAA2B	0xFF
3198	0x03C360	0x03C3AC	0xFFFF	0xAA2B	0xFF
3199	0x03C3AD	0x03C3F9	0xFFFF	0xAA2B	0xFF
3200	0x03C3FA	0x03C446	0xFFFF	0xAA2B	0xFF
3201	0x03C447	0x03C493	0xFFFF	0xAA2B	0xFF
3202	0x03C494	0x03C4E0	0xFFFF	0xAA2B	0xFF
3203	0x03C4E1	0x03C52D	0xFFFF	0xAA2B	0xFF
3204	0x03C52E	0x03C57A	0xFFFF	0xAA2B	0xFF
3205	0x03C57B	0x03C5C7	0xFFFF	0xAA2B	0xFF
3206	0x03C5C8	0x03C614	0xFFFF	0xAA2B	0xFF
3207	0x03C615	0x03C661	0xFFFF	0xAA2B	0xFF
3208	0x03C662	0x03C6AE	0xFFFF	0xAA2B	0xFF
3209	0x03C6AF	0x03C6FB	0xFFFF	0xAA2B	0xFF
3210	0x03C6FC	0x03C748	0xFFFF	0xAA2B	0xFF
3211	0x03C749	0x03C795	0xFFFF	0xAA2B	0xFF
3212	0x03C796	0x03C7E2	0xFFFF	0xAA2B	0xFF
3213	0x03C7E3	0x03C82F	0xFFFF	0xAA2B	0xFF
3214	0x03C830	0x03C87C	0xFFFF	0xAA2B	0xFF
3215	0x03C87D	0x03C8C9	0xFFFF	0xAA2B	0xFF
3216	0x03C8CA	0x03C916	0xFFFF	0xAA2B	0xFF
3217	0x03C917	0x03C963	0xFFFF	0xAA2B	0xFF
3218	0x03C964	0x03C9B0	0xFFFF	0xAA2B	0xFF
3219	0x03C9B1	0x03C9FD	0xFFFF	0xAA2B	0xFF
3220	0x03C9FE	0x03CA4A	0xFFFF	0xAA2B	0xFF
3221	0x03CA4B	0x03CA97	0xFFFF	0xAA2B	0xFF
3222	0x03CA98	0x03CAE4	0xFFFF	0xAA2B	0xFF
3223	0x03CAE5	0x03CB31	0xFFFF	0xAA2B	0xFF
3224	0x03CB32	0x03CB7E	0xFFFF	0xAA2B	0xFF
3225	0x03CB7F	0x03CBCB	0xFFFF	0xAA2B	0xFF
3226	0x03CBCC	0x03CC18	0xFFFF	0xAA2B	0xFF
3227	0x03CC19	0x03CC65	0xFFFF	0xAA2B	0xFF
3228	0x03CC66	0x03CCB2	0xFFFF	0xAA2B	0xFF
3229	0x03CCB3	0x03CCFF	0xFFFF	0xAA2B	0xFF
3230	0x03CD00	0x03CD4C	0xFFFF	0xAA2B	0xFF
3231	0x03CD4D	0x03CD99	0xFFFF	0xAA2B	0xFF
3232	0x03CD9A	0x03CDE6	0xFFFF	0xAA2B	0xFF
3233	0x03CDE7	0x03CE33	0xFFFF	0xAA2B	0xFF
3234	0x03CE34	0x03CE80	0xFFFF	0xAA2B	0xFF
3235	0x03CE81	0x03CECD	0xFFFF	0xAA2B	0xFF
3236	0x03CECE	0x03CF1A	0xFFFF	0xAA2B	0xFF
3237	0x03CF1B	0x03CF67	0xFFFF	0xAA2B	0xFF
3238	0x03CF68	0x03CFB4	0xFFFF	0xAA2B	0xFF
3239	0x03CFB5	0x03D001	0xFFFF	0xAA2B	0xFF
3240	0x03D002	0x03D04E	0xFFFF	0xAA2B	0xFF
3241	0x03D04F	0x03D09B	0xFFFF	0xAA2B	0xFF
3242	0x03D09C	0x03D0E8	0xFFFF	0xAA2B	0xFF
3243	0x03D0E9	0x03D135	0xFFFF	0xAA2B	0xFF
3244	0x03D136	0x03D182	0xFFFF	0xAA2B	0xFF
3245	0x03D183	0x03D1CF	0xFFFF	0xAA2B	0xFF
3246	0x03D1D0	0x03D21C	0xFFFF	0xAA2B	0xFF
3247	0x03D21D	0x03D269	0xFFFF	0xAA2B	0xFF
3248	0x03D26A	0x03D2B6	0xFFFF	0xAA2B	0xFF
3249	0x03D2B7	0x03D303	0xFFFF	0xAA2B	0xFF
3250	0x03D304	0x03D350	0xFFFF	0xAA2B	0xFF
3251	0x03D351	0x03D39D	0xFFFF	0xAA2B	0xFF
3252	0x03D39E	0x03D3EA	0xFFFF	0xAA2B	0xFF
3253	0x03D3EB	0x03D437	0xFFFF	0xAA2B	0xFF
3254	0x03D438	0x03D484	0xFFFF	0xAA2B	0xFF
3255	0x03D485	0x03D4D1	0xFFFF	0xAA2B	0xFF
3256	0x03D4D2	0x03D51E	0xFFFF	0xAA2B	0xFF
3257	0x03D51F	0x03D56B	0xFFFF	0xAA2B	0xFF
3258	0x03D56C	0x03D5B8	0xFFFF	0xAA2B	0xFF
3259	0x03D5B9	0x03D605	0xFFFF	0xAA2B	0xFF
3260	0x03D606	0x03D652	0xFFFF	0xAA2B	0xFF
3261	0x03D653	0x03D69F	0xFFFF	0xAA2B	0xFF
3262	0x03D6A0	0x03D6EC	0xFFFF	0xAA2B	0xFF
3263	0x03D6ED	0x03D739	0xFFFF	0xAA2B	0xFF
3264	0x03D73A	0x03D786	0xFFFF	0xAA2B	0xFF
3265	0x03D787	0x03D7D3	0xFFFF	0xAA2B	0xFF
3266	0x03D7D4	0x03D820	0xFFFF	0xAA2B	0xFF
3267	0x03D821	0x03D86D	0xFFFF	0xAA2B	0xFF
3268	0x03D86E	0x03D8BA	0xFFFF	0xAA2B	0xFF
3269	0x03D8BB	0x03D907	0xFFFF	0xAA2B	0xFF
3270	0x03D908	0x03D954	0xFFFF	0xAA2B	0xFF
3271	0x03D955	0x03D9A1	0xFFFF	0xAA2B	0xFF
3272	0x03D9A2	0x03D9EE	0xFFFF	0xAA2B	0xFF
3273	0x03D9EF	0x03DA3B	0xFFFF	0xAA2B	0xFF
3274	0x03DA3C	0x03DA88	0xFFFF	0xAA2B	0xFF
3275	0x03DA89	0x03DAD5	0xFFFF	0xAA2B	0xFF
3276	0x03DAD6	0x03DB22	0xFFFF	0xAA2B	0xFF
3277	0x03DB23	0x03DB6F	0xFFFF	0xAA2B	0xFF
3278	0x03DB70	0x03DBBC	0xFFFF	0xAA2B	0xFF
3279	0x03DBBD	0x03DC09	0xFFFF	0xAA2B	0xFF
3280	0x03DC0A	0x03DC56	0xFFFF	0xAA2B	0xFF
3281	0x03DC57	0x03DCA3	0xFFFF	0xAA2B	0xFF
3282	0x03DCA4	0x03DCF0	0xFFFF	0xAA2B	0xFF
3283	0x03DCF1	0x03DD3D	0xFFFF	0xAA2B	0xFF
3284	0x03DD3E	0x03DD8A	0xFFFF	0xAA2B	0xFF
3285	0x03DD8B	0x03DDD7	0xFFFF	0xAA2B	0xFF
3286	0x03DDD8	0x03DE24	0xFFFF	0xAA2B	0xFF
3287	0x03DE25	0x03DE71	0xFFFF	0xAA2B	0xFF
3288	0x03DE72	0x03DEBE	0xFFFF	0xAA2B	0xFF
3289	0x03DEBF	0x03DF0B	0xFFFF	0xAA2B	0xFF
3290	0x03DF0C	0x03DF58	0xFFFF	0xAA2B	0xFF
3291	0x03DF59	0x03DFA5	0xFFFF	0xAA2B	0xFF
3292	0x03DFA6	0x03DFF2	0xFFFF	0xAA2B	0xFF
3293	0x03DFF3	0x03E03F	0xFFFF	0xAA2B	0xFF
3294	0x03E040	0x03E08C	0xFFFF	0xAA2B	0xFF
3295	0x03E08D	0x03E0D9	0xFFFF	0xAA2B	0xFF
3296	0x03E0DA	0x03E126	0xFFFF	0xAA2B	0xFF
3297	0x03E127	0x03E173	0xFFFF	0xAA2B	0xFF
3298	0x03E174	0x03E1C0	0xFFFF	0xAA2B	0xFF
3299	0x03E1C1	0x03E20D	0xFFFF	0xAA2B	0xFF
3300	0x03E20E	0x03E25A	0xFFFF	0xAA2B	0xFF
3301	0x03E25B	0x03E2A7	0xFFFF	0xAA2B	0xFF
3302	0x03E2A8	0x03E2F4	0xFFFF	0xAA2B	0xFF
3303	0x03E2F5	0x03E341	0xFFFF	0xAA2B	0xFF
3304	0x03E342	0x03E38E	0xFFFF	0xAA2B	0xFF
3305	0x03E38F	0x03E3DB	0xFFFF	0xAA2B	0xFF
3306	0x03E3DC	0x03E428	0xFFFF	0xAA2B	0xFF
3307	0x03E429	0x03E475	0xFFFF	0xAA2B	0xFF
3308	0x03E476	0x03E4C2	0xFFFF	0xAA2B	0xFF
3309	0x03E4C3	0x03E50F	0xFFFF	0xAA2B	0xFF
3310	0x03E510	0x03E55C	0xFFFF	0xAA2B	0xFF
3311	0x03E55D	0x03E5A9	0xFFFF	0xAA2B	0xFF
3312	0x03E5AA	0x03E5F6	0xFFFF	0xAA2B	0xFF
3313	0x03E5F7	0x03E643	0xFFFF	0xAA2B	0xFF
3314	0x03E644	0x03E690	0xFFFF	0xAA2B	0xFF
3315	0x03E691	0x03E6DD	0xFFFF	0xAA2B	0xFF
3316	0x03E6DE	0x03E72A	0xFFFF	0xAA2B	0xFF
3317	0x03E72B	0x03E777	0xFFFF	0xAA2B	0xFF
3318	0x03E778	0x03E7C4	0xFFFF	0xAA2B	0xFF
3319	0x03E7C5	0x03E811	0xFFFF	0xAA2B	0xFF
3320	0x03E812	0x03E85E	0xFFFF	0xAA2B	0xFF
3321	0x03E85F	0x03E8AB	0xFFFF	0xAA2B	0xFF
3322	0x03E8AC	0x03E8F8	0xFFFF	0xAA2B	0xFF
3323	0x03E8F9	0x03E945	0xFFFF	0xAA2B	0xFF
3324	0x03E946	0x03E992	0xFFFF	0xAA2B	0xFF
3325	0x03E993	0x03E9DF	0xFFFF	0xAA2B	0xFF
3326	0x03E9E0	0x03EA2C	0xFFFF	0xAA2B	0xFF
3327	0x03EA2D	0x03EA79	0xFFFF	0xAA2B	0xFF
3328	0x03EA7A	0x03EAC6	0xFFFF	0xAA2B	0xFF
3329	0x03EAC7	0x03EB13	0xFFFF	0xAA2B	0xFF
3330	0x03EB14	0x03EB60	0xFFFF	0xAA2B	0xFF
3331	0x03EB61	0x03EBAD	0xFFFF	0xAA2B	0xFF
3332	0x03EBAE	0x03EBFA	0xFFFF	0xAA2B	0xFF
3333	0x03EBFB	0x03EC47	0xFFFF	0xAA2B	0xFF
3334	0x03EC48	0x03EC94	0xFFFF	0xAA2B	0xFF
3335	0x03EC95	0x03ECE1	0xFFFF	0xAA2B	0xFF
3336	0x03ECE2	0x03ED2E	0xFFFF	0xAA2B	0xFF
3337	0x03ED2F	0x03ED7B	0xFFFF	0xAA2B	0xFF
3338	0x03ED7C	0x03EDC8	0xFFFF	0xAA2B	0xFF
3339	0x03EDC9	0x03EE15	0xFFFF	0xAA2B	0xFF
3340	0x03EE16	0x03EE62	0xFFFF	0xAA2B	0xFF
3341	0x03EE63	0x03EEAF	0xFFFF	0xAA2B	0xFF
3342	0x03EEB0	0x03EEFC	0xFFFF	0xAA2B	0xFF
3343	0x03EEFD	0x03EF49	0xFFFF	0xAA2B	0xFF
3344	0x03EF4A	0x03EF96	0xFFFF	0xAA2B	0xFF
3345	0x03EF97	0x03EFE3	0xFFFF	0xAA2B	0xFF
3346	0x03EFE4	0x03F030	0xFFFF	0xAA2B	0xFF
3347	0x03F031	0x03F07D	0xFFFF	0xAA2B	0xFF
3348	0x03F07E	0x03F0CA	0xFFFF	0xAA2B	0xFF
3349	0x03F0CB	0x03F117	0xFFFF	0xAA2B	0xFF
3350	0x03F118	0x03F164	0xFFFF	0xAA2B	0xFF
